,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupSize,SoloTraveler,Deck,CabinNum,Side,TotalSpend,NoSpend,AgeGroup
1376,1,0,861,0,0.8733346389585219,0,1.4307534318990907,1.4926255840884939,0.0,2.024002740262593,2.1053665127897454,7121,0,1.0,-1.0,2,-1.1904694440824803,1,0.30059634218441794,0.0,2
1377,1,1,861,2,0.6014108277170099,0,0.0,0.0,0.0,0.0,0.0,6673,1,1.0,-1.0,2,-1.1904694440824803,1,-0.9042001854905145,1.0,0
1383,0,0,4962,0,-0.8413786708007321,0,0.0,1.9191283126334835,1.1151376212729993,0.44917689524762666,2.1900746969484355,3935,0,1.0,-1.0,6,-0.3867034879851851,0,0.29842379534898666,0.0,4
1384,0,0,4962,2,1.3939118892528348,0,0.3733048224778867,1.6140215198096295,0.0,0.0,0.4824894837218527,519,1,1.0,-1.0,6,-0.3867034879851851,0,0.0167716414175885,0.0,3
1385,1,0,1186,2,0.5149221546039134,0,0.0,2.2965767882549426,0.884258917830015,2.083032779948826,1.1553456790609842,1225,0,0.0,0.0,3,-1.2110489435384328,1,0.4409905233448821,0.0,0
1391,0,0,1259,2,1.3403785215274335,0,0.0,1.4266484279135527,0.4421294589150075,2.1044389698922465,0.0,1064,0,0.0,0.0,4,-0.806467788626555,1,0.2612929034216684,0.0,3
1392,0,0,4958,2,0.8733346389585219,0,0.0,0.0,2.4274794317067907,1.4491768952476265,0.0,616,0,0.0,0.0,6,-0.4019333984345636,1,0.16289694380360295,0.0,2
1393,0,0,3253,2,-0.5673458418343992,0,0.0,1.643451095777742,1.9011374058162096,0.0,0.0,1034,1,1.0,-1.0,5,-0.2611499899380514,0,0.08108753628310757,0.0,5
1394,0,1,4965,1,-1.168756669551409,0,0.0,0.0,0.0,0.0,0.0,2120,1,1.0,-1.0,6,-0.3842038539949538,0,-0.9042001854905145,1.0,4
1395,0,1,4959,2,0.0,0,0.0,0.0,0.0,0.0,0.0,4900,0,0.0,0.0,6,-0.39936695886352225,1,-0.9042001854905145,1.0,0
1396,0,1,4966,2,0.17162185197602428,0,0.0,0.0,0.0,0.0,0.0,6482,1,0.0,0.0,6,-0.38171501759340787,0,-0.9042001854905145,1.0,0
1398,0,0,4968,1,1.3939118892528348,0,1.5827714330574352,1.3668299136070112,0.0,0.0,1.4857535540871551,1166,0,0.0,0.0,6,-0.3767693672180781,0,0.030032891985621188,0.0,3
1399,0,0,1260,2,-0.40663768136484163,0,1.830265737728593,0.16730017881017414,0.0,1.0346329633982383,0.887511217448728,5668,0,0.0,0.0,4,-0.8013003572980859,1,0.043391932931575596,0.0,5
1400,2,1,3255,2,0.2770411427904802,0,0.0,0.0,0.0,0.0,0.0,4797,1,0.0,0.0,5,-0.2571348884557866,0,-0.9042001854905145,1.0,0
1402,0,0,3257,1,0.6014108277170099,0,0.0,0.7230593430793709,2.1044558127686295,0.0,1.7648596247230621,6537,0,0.0,0.0,5,-0.25314757336551463,0,0.09722588350570638,0.0,0
1403,2,1,3261,2,0.9776664357325935,0,0.0,0.0,0.0,0.0,0.0,1524,1,0.0,0.0,5,-0.2511642160505502,0,-0.9042001854905145,1.0,2
1404,2,0,1958,2,0.0,0,1.7020723391696795,0.0,2.109199942000147,0.0,0.0,3994,0,0.0,0.0,4,-0.9146378910766007,0,0.08183002592451814,0.0,0
1405,0,0,1960,2,-0.8413786708007321,0,1.2205497595676964,0.16730017881017414,2.164120606740503,0.0,0.0,4022,0,0.0,0.0,4,-0.9022467741296161,0,0.04269065984374079,0.0,4
1406,2,1,3262,2,0.5587209665014499,0,0.0,0.0,0.0,0.0,0.0,3300,1,0.0,0.0,5,-0.2491876627191605,0,-0.9042001854905145,1.0,0
1407,2,1,1961,2,0.7233549947541986,0,0.0,0.0,0.0,0.0,0.0,5326,1,0.0,0.0,4,-0.896149735953274,0,-0.9042001854905145,1.0,2
1408,0,0,4963,2,-0.5673458418343992,0,1.1590094431704159,0.0,0.0,1.680117114475542,0.29583707248290936,3857,0,0.0,0.0,6,-0.3867034879851851,1,0.029569603435660858,0.0,5
1409,1,0,1176,0,-0.06132164693542493,0,0.0,1.3806724025094697,0.0,2.079175928515005,0.0,1235,0,0.0,0.0,3,-1.28948350114504,0,0.24643356831793084,0.0,0
1410,0,0,4973,0,0.2770411427904802,0,0.0,0.0,0.0,1.681345991438444,0.5916741449658187,4085,1,1.0,-1.0,6,-0.35978644039110574,0,0.01946159230708457,0.0,0
1411,0,0,3264,2,1.198600978759236,0,0.0,0.9536845841416234,0.0,0.2754115523761867,1.7667707932000107,6283,0,1.0,-1.0,5,-0.24721786684824354,0,0.008009483750773917,0.0,2
1413,0,0,3254,2,0.5587209665014499,0,0.9649789674437054,0.0,0.0,0.0,1.7694238442963786,2137,0,0.0,0.0,5,-0.2611499899380514,1,0.00600452723015154,0.0,0
1414,0,0,3266,2,0.17162185197602428,0,0.0,1.4980386438291258,0.0,0.0,1.3563632297794035,3819,0,0.0,0.0,5,-0.24134856586171968,0,-0.013702858080033313,0.0,0
1415,0,0,3256,2,-0.40663768136484163,0,0.4824894837218527,0.0,0.0,0.2754115523761867,1.8763360658261603,6391,0,0.0,0.0,5,-0.2571348884557866,1,0.0549256524364616,0.0,5
1423,0,0,4976,2,1.3939118892528348,0,0.0,1.298508909032289,0.0,1.601551004208232,0.0,3777,0,0.0,0.0,6,-0.35265853837698324,0,0.01694131368404243,0.0,3
1424,2,0,1177,2,0.42375619846066165,0,2.031699111565731,0.0,1.9807404030513411,0.17376534287144,0.0,3967,0,1.0,-1.0,3,-1.2776033950794887,0,0.16551201138548147,0.0,0
1425,2,0,1177,2,1.3403785215274335,0,1.8894502537879292,0.0,1.3503793064222112,0.0,0.0,6862,0,1.0,-1.0,3,-1.2776033950794887,0,0.06886048215970342,0.0,3
1426,0,0,3269,2,-0.5673458418343992,0,0.0,0.7769179709180454,2.0485596595591553,0.5772359744023721,0.0,780,1,0.0,0.0,5,-0.23553845211184762,0,-0.013702858080033313,0.0,5
1428,0,0,3258,2,-1.0524236872304857,0,0.18665241123894336,0.16730017881017414,2.081955018273922,1.5142338602431629,0.0,3563,0,1.7095112913514543,-1.0,5,-0.25314757336551463,1,0.05948052764341437,0.0,4
1429,0,0,4967,2,1.7489576647661416,0,0.0,0.0,0.0,1.5270329013534572,0.43339347763417224,521,0,1.7095112913514543,-1.0,6,-0.38171501759340787,1,-0.06528826086930517,0.0,3
1430,0,0,3258,2,-0.40663768136484163,0,1.6127225510409713,1.495593201042564,0.0,0.0,0.0,3944,0,1.7095112913514543,-1.0,5,-0.25314757336551463,1,0.029569603435660858,0.0,5
1431,2,0,1963,2,0.2770411427904802,0,1.9182804742299424,0.0,1.3004448942022404,0.0,0.0,6197,0,0.0,0.0,4,-0.890116542281518,0,0.08172420109858367,0.0,0
1432,2,0,3263,2,0.22515521970142643,0,1.9152253724869555,0.0,0.22106472945750374,0.0,0.0,7040,0,0.0,0.0,5,-0.2491876627191605,1,0.07399452587676805,0.0,0
1433,1,0,489,2,0.6430465098102882,0,1.86201607738158,0.0,0.0,1.417024764773667,1.5615942144909172,435,1,2.2598510045646623,-1.0,1,-1.1237312372437271,1,0.11209279427251485,0.0,0
1434,1,1,489,2,-1.168756669551409,0,0.0,0.0,0.0,0.0,0.0,1937,1,2.2598510045646623,-1.0,1,-1.1237312372437271,1,-0.9042001854905145,1.0,4
1435,1,0,489,2,0.46995523774025116,0,0.0,1.8730906769166078,0.0,1.9013023691888193,0.8973043878834545,4402,0,2.2598510045646623,-1.0,1,-1.1237312372437271,1,0.24757930435113312,0.0,0
1436,1,0,489,0,0.22515521970142643,0,1.1282007368567448,1.8488692318836353,0.0,2.1983143348020175,0.18665241123894336,7019,0,2.2598510045646623,-1.0,1,-1.1237312372437271,1,0.34196229759644337,0.0,0
1437,0,0,3265,2,-0.6538345149474958,0,1.7883541911802605,0.0,0.8416718857933595,0.0,0.0,3224,0,0.0,0.0,5,-0.24525478239023535,1,0.011405195895506069,0.0,4
1438,0,1,4969,2,0.6430465098102882,0,0.0,0.0,0.0,0.0,0.0,3130,1,0.0,0.0,6,-0.3718658079945403,1,-0.9042001854905145,1.0,0
1439,2,1,3267,2,0.05916956055372249,0,0.0,0.0,0.0,0.0,0.0,5521,1,0.0,0.0,5,-0.24134856586171968,1,-0.9042001854905145,1.0,0
1440,1,1,491,0,0.6836788241553226,0,0.0,0.0,0.0,0.0,0.0,3432,1,1.0,-1.0,1,-1.1147982717781255,1,-0.9042001854905145,1.0,2
1441,1,1,491,2,0.42375619846066165,0,0.0,0.0,0.0,0.0,0.0,808,1,1.0,-1.0,1,-1.1147982717781255,1,-0.9042001854905145,1.0,0
1442,0,1,4970,2,-1.0524236872304857,0,0.0,0.0,0.0,0.0,0.0,6436,1,0.0,0.0,6,-0.3694295898572205,1,-0.9042001854905145,1.0,4
1443,2,0,3271,2,-0.4850778453960866,0,1.694209517560787,1.7249673620141062,1.168416011586873,0.0,0.0,5821,1,0.0,0.0,5,-0.23361469496220919,0,0.13012660825321992,0.0,5
1444,0,0,3274,0,-0.2599226256946602,0,0.43339347763417224,0.0,0.350379306422211,1.389141565991254,1.685080422698285,3830,0,0.0,0.0,5,-0.2316973396784815,0,0.011933778306107107,0.0,5
1445,1,1,1179,0,-0.3316849217849671,0,0.0,0.0,0.0,0.0,0.0,1943,1,1.0,-1.0,3,-1.2659633076514627,0,-0.9042001854905145,1.0,5
1446,1,0,1179,2,-0.1249578576538719,0,0.0,0.0,0.0,0.0,0.0,439,1,1.0,-1.0,3,-1.2659633076514627,0,-0.9042001854905145,1.0,5
1447,2,0,1181,0,-0.6538345149474958,0,2.2329708318875863,1.5720536601002622,2.301383611550735,0.2754115523761867,0.0,2085,1,0.0,0.0,3,-1.2545537322213292,0,0.2927917314796808,0.0,4
1448,1,0,11,1,-0.1249578576538719,1,0.0,2.139350116333387,0.0,0.9598036371658886,1.5202200997417064,305,1,1.0,-1.0,0,-1.8875353860470603,1,0.3209363369381843,0.0,5
1449,1,0,11,2,0.17162185197602428,0,0.0,0.0,0.0,0.0,0.0,3975,1,1.0,-1.0,0,-1.8875353860470603,1,-0.9042001854905145,1.0,0
1450,0,0,4971,2,0.8733346389585219,0,0.0,0.0,2.003000294835214,1.410790579254817,0.0,3934,0,0.0,0.0,6,-0.3670036295108522,1,0.01694131368404243,0.0,2
1452,0,0,4977,2,1.1074350226159841,0,1.8644120818915346,0.0,0.0,0.0,0.18665241123894336,6603,0,0.0,0.0,6,-0.3503020331245507,0,0.0480680414849518,0.0,2
1453,2,1,3268,2,-0.40663768136484163,0,0.0,0.0,0.0,0.0,0.0,1672,1,0.0,0.0,5,-0.2374686540210914,1,-0.9042001854905145,1.0,5
1454,1,0,12,0,0.2770411427904802,0,1.0791047307690647,1.9884153349288165,0.0,0.7748946642242507,0.4824894837218527,397,1,0.0,0.0,0,-1.8546027239098757,1,0.23159957967918166,0.0,0
1455,1,0,858,2,0.2770411427904802,0,0.18665241123894336,1.4855558654200458,0.0,1.8232944807748381,2.0618450252065754,5898,0,1.7095112913514543,-1.0,2,-1.2006673161616077,0,0.2372831505725214,0.0,0
1456,1,0,858,2,0.327377998750677,1,0.0,2.141728097522425,1.0,0.0,1.7011019507031115,2049,1,1.7095112913514543,-1.0,2,-1.2006673161616077,0,0.32672479792422887,0.0,0
1457,1,0,858,2,-0.06132164693542493,0,0.0,1.2410080521279108,0.0,2.0609784340967785,0.0,765,0,1.7095112913514543,-1.0,2,-1.2006673161616077,0,0.23252205558852213,0.0,0
1458,0,0,3270,2,0.908834043856749,0,0.6906959960353908,0.5019005364305223,0.0,1.6497030473092205,0.0,1275,1,0.0,0.0,5,-0.23553845211184762,1,0.004342083625971936,0.0,2
1459,2,0,3272,2,-1.168756669551409,0,2.3907114488841694,0.0,1.6146083151126955,0.763232542969351,0.0,6571,0,0.0,0.0,5,-0.23361469496220919,1,0.3200597611537573,0.0,4
1460,1,1,860,0,0.3762556080155835,0,0.0,0.0,0.0,0.0,0.0,3441,1,0.0,0.0,2,-1.1904694440824803,0,-0.9042001854905145,1.0,0
1461,0,0,4978,2,-0.40663768136484163,0,0.6200458888731157,0.0,0.0,0.0,1.8003854043963325,5633,0,0.0,0.0,6,-0.3479551266981158,0,0.0167716414175885,0.0,5
1462,2,0,5637,2,-0.4850778453960866,0,1.436007891452611,0.0,2.0557269047538336,1.0577900678270156,1.6861101849782982,3276,1,0.0,0.0,6,0.2826796207011802,1,0.09455181180215141,0.0,5
1463,0,0,3275,2,-0.40663768136484163,0,1.3733048224778868,0.0,2.071528476416675,0.8765408737289972,0.0,8,0,0.0,0.0,5,-0.22978634379377505,1,0.024528237836371803,0.0,5
1464,1,1,472,0,1.0437988118975372,0,0.0,0.0,0.0,0.0,0.0,5080,1,1.0,-1.0,1,-1.2545537322213292,0,-0.9042001854905145,1.0,2
1465,1,1,472,2,-0.6538345149474958,0,0.0,0.0,0.0,0.0,0.0,5791,1,1.0,-1.0,1,-1.2545537322213292,0,-0.9042001854905145,1.0,4
1466,1,0,864,2,-0.06132164693542493,0,0.18665241123894336,1.3135990186015198,0.0,0.9428967556120202,2.235521383185316,4467,0,1.0,-1.0,2,-1.1705997257215848,1,0.24646552355323567,0.0,0
1467,1,0,5637,0,1.1074350226159841,1,2.2947670034886087,1.876259156585674,0.0,0.0,1.471314332099285,1639,0,1.0,-1.0,6,0.2826796207011802,1,0.3252733455662223,0.0,2
1468,1,0,1965,2,0.17162185197602428,0,0.0,1.7444913033334049,1.206887773765796,0.0,1.9622283561114784,5978,1,0.0,0.0,4,-0.8841458698762817,0,0.19121650009108504,0.0,0
1469,0,1,4974,2,0.5149221546039134,0,0.0,0.0,0.0,0.0,0.0,4660,0,0.0,0.0,6,-0.35978644039110574,1,-0.9042001854905145,1.0,0
1470,1,0,14,2,0.8370717477664421,0,0.0,1.7467592786749326,0.0,2.0061147031022015,0.0,145,0,0.0,0.0,0,-1.8234510979082117,1,0.24877842518223708,0.0,2
1471,0,0,4980,2,1.3673576483106444,0,1.8251016735081407,0.6692007152406966,0.0,0.0,0.18665241123894336,877,0,0.0,0.0,6,-0.34328979974220475,0,0.03034088618942556,0.0,3
1472,0,0,4975,2,0.5587209665014499,0,0.0,0.16730017881017414,1.2210647294575039,0.0,1.8125454359246282,1381,0,0.0,0.0,6,-0.35502472129620405,1,0.028793970502360877,0.0,0
1473,0,0,3278,0,-0.19109023381881568,0,1.8683586475203362,0.0,0.0,0.0,1.8913754273716934,4009,0,0.0,0.0,5,-0.22220511953207567,0,0.151208258901324,0.0,5
1474,0,0,3279,2,-0.6538345149474958,0,1.5712124693572562,0.0,1.8523850117386682,1.1618820567160562,0.0,5939,0,0.0,0.0,5,-0.22032529818738913,0,0.01087457393357511,0.0,4
1475,2,1,3276,2,-0.2599226256946602,0,0.0,0.0,0.0,0.0,0.0,6874,0,0.0,0.0,5,-0.22598326245412276,1,-0.9042001854905145,1.0,5
1476,0,0,3277,1,-0.8413786708007321,0,0.0,1.7683387332714895,0.0,0.0,1.7887055056567889,2887,0,0.0,0.0,5,-0.22409109414908995,1,0.15945135424823972,0.0,4
1477,1,1,475,2,0.5149221546039134,0,0.0,0.0,0.0,0.0,0.0,6305,1,0.0,0.0,1,-1.2216210700841441,0,-0.9042001854905145,1.0,0
1478,0,0,5637,2,-0.3316849217849671,0,1.865206035807424,1.11391997162033,0.0,0.5772359744023721,0.0,3339,0,1.0,-1.0,6,0.2826796207011802,1,0.062313538851866065,0.0,5
1479,0,1,4981,1,-0.6538345149474958,0,0.0,0.0,0.0,0.0,0.0,5760,1,1.0,-1.0,6,-0.3409712262670698,0,-0.9042001854905145,1.0,4
1480,2,1,3281,2,-0.1249578576538719,0,0.0,0.0,0.0,0.0,0.0,6563,1,0.0,0.0,5,-0.2165839556186288,0,-0.9042001854905145,1.0,5
1481,0,0,4983,2,-0.06132164693542493,0,1.7858820721045943,0.6976291983663144,0.7925087653372185,0.0,0.0,3833,0,1.0,-1.0,6,-0.3386619456965251,0,0.012810258994677415,0.0,0
1482,0,0,3283,2,-0.1249578576538719,0,0.43339347763417224,0.0,1.5915936190939224,1.650743977794852,0.0,4365,0,1.0,-1.0,5,-0.21472235551431149,0,0.027229455852055127,0.0,5
1483,2,0,1188,2,1.16875666955141,0,1.8431890794791674,0.0,1.4092963671716265,0.0,1.3716578295267403,4335,0,0.0,0.0,3,-1.1904694440824803,1,0.06886048215970342,0.0,2
1484,2,0,1966,2,0.05916956055372249,0,1.7408005520213599,0.0,1.88856301809157,0.0,0.7629347951689582,5051,0,0.0,0.0,4,-0.8782364362159663,0,0.04981476903149519,0.0,0
1485,0,0,3287,2,-0.2599226256946602,0,0.0,1.239592428490321,0.0,0.0,0.0,3884,1,0.0,0.0,5,-0.21286675091185492,0,-0.19792849950502683,0.0,5
1486,0,0,1968,2,-0.3316849217849671,0,0.0,0.7769179709180454,0.0,1.2976110388388402,1.794608775766909,2465,0,0.0,0.0,4,-0.8723869978419082,0,0.04353175943524953,0.0,5
1487,0,0,3289,0,-0.06132164693542493,0,1.5648386213045615,1.8118145500445058,0.0,0.17376534287144,0.0,5449,1,0.0,0.0,5,-0.21101710331676501,0,0.15127211743718974,0.0,0
1488,0,0,4979,2,-1.168756669551409,0,0.0,0.0,0.700758612844422,0.0,1.7698007268044553,2330,0,1.0,-1.0,6,-0.34561774121641425,1,0.0011460012529459522,0.0,4
1489,0,0,4979,2,-0.6538345149474958,0,1.6322443216531923,0.0,1.1516263988942461,0.0,1.629721750437303,3495,0,1.0,-1.0,6,-0.34561774121641425,1,0.029569603435660858,0.0,4
1490,2,1,3291,2,0.5587209665014499,0,0.0,0.0,0.0,0.0,0.0,1571,1,1.0,-1.0,5,-0.20917337460409763,0,-0.9042001854905145,1.0,0
1491,2,1,5637,2,0.05916956055372249,0,0.0,0.0,0.0,0.0,0.0,5331,1,1.0,-1.0,6,0.2826796207011802,1,-0.9042001854905145,1.0,0
1492,0,0,3294,2,1.2279262301051308,0,1.635364663729298,0.0,0.0,1.4838098586458648,0.0,5175,0,1.0,-1.0,5,-0.2055035231457742,0,0.015920125665914543,0.0,2
1494,0,1,4987,2,-0.6538345149474958,0,0.0,0.0,0.0,0.0,0.0,5741,1,0.0,0.0,6,-0.33178912387215553,0,-0.9042001854905145,1.0,4
1495,1,1,1970,2,-0.1249578576538719,0,0.0,0.0,0.0,0.0,0.0,2407,1,1.0,-1.0,4,-0.8665963487879401,0,-0.9042001854905145,1.0,5
1496,1,0,1970,0,0.42375619846066165,0,0.0,2.356654739077229,0.0,1.6510899963431458,0.0,3317,1,1.0,-1.0,4,-0.8665963487879401,0,0.44413808373098934,0.0,0
1497,1,0,1189,2,0.5149221546039134,0,0.0,1.7373761782956088,0.350379306422211,0.6430081763978817,0.55995723371683,4981,1,1.0,-1.0,3,-1.1804489353204524,1,0.08783257586720514,0.0,0
1498,1,0,1189,0,0.327377998750677,0,0.0,0.7954935293342106,0.22106472945750374,0.8840247249555756,2.1003371358319463,492,0,1.0,-1.0,3,-1.1804489353204524,1,0.17175757162296287,0.0,0
1499,1,0,866,2,0.42375619846066165,0,1.5412613513737201,1.9779182140139122,0.0,1.4468448747246752,1.5712124693572562,487,1,1.0,-1.0,2,-1.1513924561040279,1,0.2552529245507653,0.0,0
1500,1,0,866,0,0.908834043856749,0,0.7629347951689582,1.8495507282563266,2.329836291287264,0.0,1.4226743506897082,579,1,1.0,-1.0,2,-1.1513924561040279,1,0.2303120028446481,0.0,2
1501,0,0,1263,2,-0.2599226256946602,0,0.4824894837218527,0.9536845841416234,0.0,1.6538410845660803,0.0,3036,0,0.0,0.0,4,-0.7860704468487073,1,0.013159293076754602,0.0,5
1502,0,0,4988,2,0.0,0,0.0,0.3346003576203483,0.0,0.2754115523761867,1.838852713501256,4208,1,0.0,0.0,6,-0.3295162817490709,0,0.035622036960729846,0.0,0
1503,1,0,862,0,0.0,0,0.0,2.0217350353533368,0.0,0.0,0.9723570319314723,5222,1,0.0,0.0,2,-1.1804489353204524,0,0.24884124809539704,0.0,0
1504,1,1,476,2,-0.2599226256946602,0,0.0,0.0,0.0,0.0,0.0,3435,1,0.0,0.0,1,-1.2110489435384328,0,-0.9042001854905145,1.0,5
1505,0,1,4990,2,0.22515521970142643,0,0.0,0.0,0.0,0.0,0.0,6464,1,0.0,0.0,6,-0.32725237026639153,0,-0.9042001854905145,1.0,0
1506,1,1,863,2,-0.5673458418343992,0,0.0,0.0,0.0,0.0,0.0,2788,1,1.0,-1.0,2,-1.1705997257215848,0,-0.9042001854905145,1.0,5
1507,1,1,863,0,1.1074350226159841,0,0.0,0.0,0.0,0.0,0.0,2321,1,1.0,-1.0,2,-1.1705997257215848,0,-0.9042001854905145,1.0,2
1508,0,0,4992,2,0.5149221546039134,0,0.8443337464867926,0.43246468858824433,0.0,1.6589193891798262,0.0,2197,0,0.0,0.0,6,-0.3249973195166827,0,0.010697243986997337,0.0,0
1509,0,0,3280,2,-0.6538345149474958,0,0.0,0.0,0.0,1.979029740828627,1.083956799122398,6754,0,0.0,0.0,5,-0.21845159009364076,1,0.1842129330946635,0.0,4
1510,0,0,3297,2,0.7233549947541986,0,0.0,1.5419632301240067,0.0,0.0,1.2891877838339116,6637,0,1.7095112913514543,-1.0,5,-0.20004220518453814,0,-0.0005766019118827317,0.0,2
1513,0,0,4994,2,-0.19109023381881568,0,0.29583707248290936,0.3346003576203483,0.0,1.6106529755212107,1.3700007011705806,1833,0,0.0,0.0,6,-0.32051352466191363,0,0.012109521914070833,0.0,5
1514,1,0,1266,2,-0.4850778453960866,0,0.7106519766445111,1.6187893417707164,0.0,1.8224231194580773,0.8443337464867926,2644,1,0.0,0.0,4,-0.7761363260816003,1,0.15957161604384953,0.0,5
1515,0,0,3300,2,-0.19109023381881568,0,1.899872337633438,1.2714667774396453,2.131517548912389,0.2754115523761867,0.0,2816,0,0.0,0.0,5,-0.1964298752887894,0,0.15114437069830944,0.0,5
1516,0,0,4982,2,0.7233549947541986,0,0.0,1.6325524886933733,0.0,0.0,1.0250676225999908,4265,1,0.0,0.0,6,-0.3409712262670698,1,0.03278031786216831,0.0,2
1517,1,0,1248,2,0.9776664357325935,0,0.0,1.986364985347609,0.0,0.2754115523761867,1.5712124693572562,2642,1,1.0,-1.0,4,-0.8551867733578071,0,0.23958648424735654,0.0,2
1518,1,1,1248,2,0.908834043856749,0,0.0,0.0,0.0,0.0,0.0,632,1,1.0,-1.0,4,-0.8551867733578071,0,-0.9042001854905145,1.0,2
1519,0,0,5637,0,-0.8413786708007321,0,1.8086614862659092,0.5557591642691969,0.0,0.0,1.0128254004860402,3766,0,0.0,0.0,6,0.2826796207011802,1,0.027700681971100954,0.0,4
1520,2,0,3302,2,-0.06132164693542493,1,1.6347434811976331,0.0,2.1920511922155703,0.8983537904952533,0.0,2040,0,0.0,0.0,5,-0.19284005226743703,0,0.09522522027027872,0.0,0
1521,0,0,3304,2,-0.19109023381881568,0,0.0,0.0,0.6206071563358557,1.6372283146509328,0.0,3899,0,1.7095112913514543,-1.0,5,-0.19105349353041182,0,-0.004880546074551528,0.0,5
1522,0,1,4996,2,0.5587209665014499,0,0.0,0.0,0.0,0.0,0.0,6451,1,1.7095112913514543,-1.0,6,-0.3160643540510809,0,-0.9042001854905145,1.0,0
1524,2,0,1183,1,0.5149221546039134,0,1.5323142656483024,1.7770711687259875,0.9554258650310593,1.5658389937310868,0.0,5116,0,0.0,0.0,3,-1.2216210700841441,0,0.1664299579194869,0.0,0
1525,0,1,4984,2,0.6014108277170099,0,0.0,0.0,0.0,0.0,0.0,6695,1,0.0,0.0,6,-0.3386619456965251,1,-0.9042001854905145,1.0,0
1526,0,0,3282,0,-0.1249578576538719,0,1.7011019507031115,0.0,0.22106472945750374,1.3739435553928785,0.5916741449658187,3529,1,1.0,-1.0,5,-0.2165839556186288,1,0.015406673839142149,0.0,5
1527,0,0,3282,1,-0.1249578576538719,0,1.3876912853535066,1.1748433907904718,1.1920511922155705,0.0,1.5712124693572562,6679,0,1.0,-1.0,5,-0.2165839556186288,1,-0.006479626353923413,0.0,5
1528,2,1,3305,2,0.42375619846066165,0,0.0,0.0,0.0,0.0,0.0,3522,1,0.0,0.0,5,-0.18927245739489096,0,-0.9042001854905145,1.0,0
1530,0,0,4986,0,0.8733346389585219,0,1.7283534076214473,0.0,1.3213657691802776,0.0,0.0,1998,1,1.7095112913514543,-1.0,6,-0.3363618838354269,1,-0.008301101386999207,0.0,2
1532,1,1,865,0,-0.5673458418343992,0,0.0,0.0,0.0,0.0,0.0,6948,1,1.0,-1.0,2,-1.160916056917147,0,-0.9042001854905145,1.0,5
1533,1,0,865,2,0.11633298232092336,0,0.0,1.6500209934594896,0.0,1.9193702148356828,1.2373853981007108,1703,0,1.0,-1.0,2,-1.160916056917147,0,0.2031902065559273,0.0,0
1534,0,0,3306,2,-0.5673458418343992,0,0.0,0.5557591642691969,0.0,0.0,0.18665241123894336,5397,0,0.0,0.0,5,-0.18749690982318765,0,-0.5744431753792234,0.0,5
1535,1,1,496,2,0.908834043856749,0,0.0,0.0,0.0,0.0,0.0,7084,1,0.0,0.0,1,-1.0558688061828312,1,-0.9042001854905145,1.0,2
1538,0,0,3284,2,0.5149221546039134,0,0.0,0.8042713380642079,0.7925087653372185,1.6538410845660803,0.4824894837218527,2151,0,1.7095112913514543,-1.0,5,-0.21472235551431149,1,0.01087457393357511,0.0,0
1539,0,0,1269,2,1.3403785215274335,0,1.9128003805861544,0.8439280381576602,0.0,0.0,1.5872595787526937,6533,0,0.0,0.0,4,-0.7663705883743744,1,0.1112412785208409,0.0,3
1540,1,1,868,2,0.2770411427904802,0,0.0,0.0,0.0,0.0,0.0,1336,1,0.0,0.0,2,-1.132804885100712,1,-0.9042001854905145,1.0,0
1542,0,1,4999,2,-0.8413786708007321,0,0.0,0.0,0.0,0.0,0.0,6659,1,1.0,-1.0,6,-0.3116492770365804,0,-0.9042001854905145,1.0,4
1543,0,1,4989,0,-0.1249578576538719,0,0.0,0.0,0.0,0.0,0.0,623,0,0.0,0.0,6,-0.3295162817490709,1,-0.9042001854905145,1.0,5
1544,0,0,3307,2,-0.3316849217849671,0,1.930994834543892,0.0,0.0,0.0,1.8942376244655263,3322,0,0.0,0.0,5,-0.18572681709132777,0,0.16813476513888542,0.0,5
1545,0,0,4991,2,0.6836788241553226,0,1.3306978655176267,1.5695338132485097,0.6206071563358557,1.0721191333666933,0.8773484072743342,1709,0,0.0,0.0,6,-0.32725237026639153,1,0.03247774490288809,0.0,2
1546,0,1,4993,2,-0.1249578576538719,0,0.0,0.0,0.0,0.0,0.0,4096,1,0.0,0.0,6,-0.3249973195166827,1,-0.9042001854905145,1.0,5
1547,0,0,1270,2,-0.5673458418343992,0,1.623309959238418,0.0,1.3409983657536353,1.4364809976888548,0.0,5659,0,0.0,0.0,4,-0.7615490980536247,1,0.01298488676990888,0.0,5
1548,0,0,5001,2,-0.40663768136484163,0,1.5412613513737201,0.0,0.22106472945750374,1.611464272017118,0.29583707248290936,2413,1,0.0,0.0,6,-0.30945436112097374,0,0.035325658926797864,0.0,5
1549,0,0,3308,0,-1.0524236872304857,0,0.0,0.2651645097780702,0.0,0.0,1.7983607143461673,4053,0,0.0,0.0,5,-0.18220286279680223,0,0.014546637549382966,0.0,4
1550,0,1,5637,0,-0.6538345149474958,0,0.0,0.0,0.0,0.0,0.0,450,0,0.0,0.0,6,0.2826796207011802,1,-0.9042001854905145,1.0,4
1551,0,0,5004,2,0.3762556080155835,0,0.0,0.0,2.164480775032766,0.0,0.0,4464,1,0.0,0.0,6,-0.30508945591885406,0,0.029104748836920543,0.0,0
