HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,SoloTraveler,Deck,CabinNum,Side,TotalSpend,NoSpend,AgeGroup
Earth,False,55 Cancri e,-0.3316849217849671,False,0.0,0.0,2.0705634863040587,1.14161321239748,0.0,True,0.0,0.0,G,-0.0913826245544735,P,0.006919496370661944,0.0,5
Earth,False,55 Cancri e,-0.3316849217849671,False,0.0,0.8288379285884292,0.0,0.0,1.7538989398669778,False,0.0,0.0,F,0.012663470878337173,S,-0.0025162582496654224,0.0,5
Europa,True,PSO J318.5-22,0.2770411427904802,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,C,-0.9670526211993989,P,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,0.42375619846066165,False,1.4199265461524724,0.0,2.079615103237058,0.0,0.0,False,0.0,0.0,F,0.04670842048653901,P,0.027072020969931273,0.0,0
Earth,True,TRAPPIST-1e,1.2279262301051308,False,0.0,0.0,0.0,0.0,0.0,False,3.419022582702908,-1.0,G,-0.0913826245544735,S,-0.9042001854905145,1.0,2
Earth,True,PSO J318.5-22,-3.2811147889528005,False,0.0,0.0,0.0,0.0,0.0,False,3.419022582702908,-1.0,G,-0.0913826245544735,S,-0.9042001854905145,1.0,1
Earth,False,55 Cancri e,-1.4286792952460694,False,0.0,0.0,0.0,0.0,0.0,True,3.419022582702908,-1.0,G,-0.0913826245544735,S,-0.9042001854905145,1.0,1
Earth,False,TRAPPIST-1e,-2.9048591809372173,False,0.0,0.0,0.0,0.0,0.0,True,3.419022582702908,-1.0,G,-0.0913826245544735,S,-0.9042001854905145,1.0,1
Earth,True,TRAPPIST-1e,-0.7450004710907475,False,0.0,0.0,0.0,0.0,0.0,False,3.419022582702908,-1.0,G,-0.0913826245544735,S,-0.9042001854905145,1.0,4
Earth,False,TRAPPIST-1e,0.17162185197602428,False,0.0,0.0,0.0,0.0,0.0,False,3.419022582702908,-1.0,G,-0.0913826245544735,S,-0.9042001854905145,1.0,0
Earth,True,TRAPPIST-1e,-1.4286792952460694,False,0.0,0.0,0.0,0.0,0.0,True,3.419022582702908,-1.0,G,0.2826796207011802,S,-0.9042001854905145,1.0,1
Mars,False,TRAPPIST-1e,-0.2599226256946602,False,2.0145003324275588,0.0,1.3935435856551919,0.0,0.3733048224778867,False,0.0,0.0,F,0.015163104868568417,S,0.13072096619415227,0.0,5
Earth,False,TRAPPIST-1e,1.2567501704762725,False,0.0,1.4467213409994553,0.0,1.63904887747019,1.6685940158133763,True,0.0,0.0,E,-0.6605169488015736,P,0.10874164136540776,0.0,2
Earth,False,TRAPPIST-1e,-0.3316849217849671,False,0.0,0.9292837081026686,0.0,1.633917608300782,0.0,False,0.0,0.0,G,-0.08988414586574697,S,0.0011460012529459522,0.0,5
Earth,False,TRAPPIST-1e,-0.19109023381881568,False,0.0,0.0,0.0,1.0264128696499986,2.2414675094015353,False,0.0,0.0,G,-0.08838955428563679,P,0.24244534100713852,0.0,5
Earth,False,TRAPPIST-1e,-0.4850778453960866,False,1.7894067625845156,0.7230593430793709,0.0,0.17376534287144,0.0,False,0.0,0.0,E,-0.6565018473193088,P,0.013159293076754602,0.0,5
Earth,True,TRAPPIST-1e,0.5149221546039134,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.08689882969970446,P,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,0.9776664357325935,False,1.7690464335715796,0.16730017881017414,0.0,0.0,0.0,False,0.0,0.0,G,-0.08541195214923718,P,-0.0005766019118827317,0.0,2
Earth,False,TRAPPIST-1e,0.8733346389585219,False,0.0,1.5264671269547436,0.0,1.4196498191095732,1.7939209528946942,False,1.0,-1.0,E,-0.5642662770412658,S,0.11260118433216822,0.0,2
Earth,False,TRAPPIST-1e,0.17162185197602428,False,1.817953535752485,0.0,1.0951980670350379,0.0,0.0,False,1.0,-1.0,G,-0.08689882969970446,S,0.02894944746014936,0.0,0
Earth,False,55 Cancri e,0.46995523774025116,False,0.0,1.6167149987780574,0.0,0.0,0.0,False,0.0,0.0,G,-0.08541195214923718,S,0.01694131368404243,0.0,0
Earth,False,TRAPPIST-1e,-0.40663768136484163,False,0.0,1.6076173211100766,1.2140550189604737,0.0,0.4824894837218527,False,0.0,0.0,F,0.05023957391555383,P,0.020125938306920894,0.0,5
Mars,False,TRAPPIST-1e,-0.1249578576538719,True,1.817953535752485,0.0,1.8396847828610743,0.0,0.0,False,0.0,0.0,E,-0.5608670652286002,S,0.06781026560823536,0.0,5
Earth,True,PSO J318.5-22,0.7233549947541986,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.08392890182964405,P,-0.9042001854905145,1.0,2
Earth,True,TRAPPIST-1e,-1.168756669551409,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.08244965908887172,P,-0.9042001854905145,1.0,4
Earth,False,TRAPPIST-1e,-0.1249578576538719,False,0.55995723371683,0.0,0.0,1.6990909250370974,0.0,False,0.0,0.0,G,-0.08392890182964405,S,0.02894944746014936,0.0,5
Europa,False,TRAPPIST-1e,0.11633298232092336,False,0.0,1.5207774332144202,0.6631941883725112,1.976115249966571,1.980228792739131,False,2.2598510045646623,-1.0,C,-0.9468342403582433,S,0.2604007584093071,0.0,0
Europa,True,TRAPPIST-1e,-0.7450004710907475,False,0.0,0.0,0.0,0.0,0.0,True,2.2598510045646623,-1.0,C,-0.9468342403582433,S,-0.9042001854905145,1.0,4
Europa,False,55 Cancri e,0.46995523774025116,False,1.809637738119703,2.081099031837742,1.5548417529950602,0.9704729238619467,1.902875948872658,True,2.2598510045646623,-1.0,C,-0.9468342403582433,S,0.32699191232581915,0.0,0
Earth,True,TRAPPIST-1e,0.8000118064762451,False,0.0,0.0,0.0,0.0,0.0,True,2.2598510045646623,-1.0,C,-0.9468342403582433,S,-0.9042001854905145,1.0,2
Mars,True,TRAPPIST-1e,-0.6538345149474958,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,F,0.020130072965889017,S,-0.9042001854905145,1.0,4
Earth,False,55 Cancri e,-0.3316849217849671,False,1.5295711263947716,1.4436929055560785,0.0,0.0,0.3733048224778867,False,1.0,-1.0,F,0.052581710193825286,P,-0.005079417193107868,0.0,5
Earth,True,TRAPPIST-1e,-0.3316849217849671,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,G,-0.0809742044258452,P,-0.9042001854905145,1.0,5
Earth,True,TRAPPIST-1e,0.7621189881865668,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.07950251848892227,P,-0.9042001854905145,1.0,2
Earth,False,TRAPPIST-1e,0.11633298232092336,False,0.806698300112059,1.848185805834827,0.9218233423019256,0.0,0.0,True,0.0,0.0,F,0.05374921764710801,P,0.15114437069830944,0.0,0
Earth,True,TRAPPIST-1e,-0.19109023381881568,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.07803458207437121,P,-0.9042001854905145,1.0,5
Earth,True,PSO J318.5-22,-0.6538345149474958,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.0809742044258452,S,-0.9042001854905145,1.0,4
Europa,False,TRAPPIST-1e,0.7233549947541986,False,0.0,1.813137091097714,0.350379306422211,2.0180741083307954,2.1012185850905505,False,0.0,0.0,T,-3.120566031561338,P,0.321214923071371,0.0,2
Earth,False,TRAPPIST-1e,0.7621189881865668,False,0.6200458888731157,0.0,2.2276285137551963,0.0,1.7753915679341,False,0.0,0.0,G,-0.07950251848892227,S,0.1279502674533567,0.0,2
Earth,False,TRAPPIST-1e,0.2770411427904802,False,0.669141894960796,0.8365008940508707,0.0,1.6871022776553584,0.6200458888731157,False,0.0,0.0,G,-0.07657037612486878,P,0.029414826430559766,0.0,0
Earth,True,TRAPPIST-1e,-0.9436014498499827,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.07510988172801414,P,-0.9042001854905145,1.0,4
Mars,False,TRAPPIST-1e,-0.3316849217849671,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,E,-0.6485546215826827,P,-0.9042001854905145,1.0,5
Earth,True,TRAPPIST-1e,-0.4850778453960866,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.07365308011486374,P,-0.9042001854905145,1.0,5
Earth,False,TRAPPIST-1e,0.3762556080155835,False,0.9573930430397399,1.3061718744947304,2.344906606075436,0.0,0.0,True,0.0,0.0,G,-0.07657037612486878,S,0.12787460343245718,0.0,0
Mars,True,TRAPPIST-1e,1.5689298339200446,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,F,0.021365153248153447,S,-0.9042001854905145,1.0,3
Mars,True,TRAPPIST-1e,-0.6538345149474958,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,F,0.021365153248153447,S,-0.9042001854905145,1.0,4
Europa,True,TRAPPIST-1e,-0.06132164693542493,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,B,-0.896149735953274,S,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,-0.7450004710907475,False,1.2730028484159097,0.9758435423498405,1.8523850117386682,0.0,1.7257047058593613,False,0.0,0.0,F,0.05839573259645245,P,0.05972920647160581,0.0,4
Earth,False,TRAPPIST-1e,-1.168756669551409,False,0.0,0.2651645097780702,0.0,1.5894672000979109,1.4385971662873864,False,0.0,0.0,F,0.059551529836693075,P,0.01105167550926343,0.0,4
Earth,False,TRAPPIST-1e,-0.5673458418343992,False,0.0,0.0,1.3975553239460667,0.0,0.0,False,0.0,0.0,F,0.06070501316699717,P,-0.30158671121990305,0.0,5
Europa,True,TRAPPIST-1e,0.2770411427904802,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,C,-0.9602340240921226,P,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,0.327377998750677,False,0.43339347763417224,0.0,1.0739282543975717,0.0,2.133326327334219,False,0.0,0.0,F,0.022597591645444177,S,0.18685043959215272,0.0,0
Earth,False,TRAPPIST-1e,-0.40663768136484163,False,1.7862366245034966,0.0,0.0,0.0,1.0,False,0.0,0.0,F,0.06300507502809535,P,0.015063304485929543,0.0,5
Mars,True,TRAPPIST-1e,-0.2599226256946602,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,F,0.06529599148985477,P,-0.9042001854905145,1.0,5
Earth,False,TRAPPIST-1e,-0.19109023381881568,False,1.4620278081132905,1.517657275325488,0.8416718857933595,0.0,0.0,True,0.0,0.0,F,0.0664380428668449,P,0.01122854930151183,0.0,5
Earth,False,55 Cancri e,-0.7450004710907475,False,0.0,0.5997648673984185,1.9781683811366586,0.0,1.5945774885416597,False,0.0,0.0,F,0.023827399435831353,S,0.027700681971100954,0.0,4
Mars,True,TRAPPIST-1e,0.3762556080155835,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,F,0.06757783499136673,P,-0.9042001854905145,1.0,0
Earth,False,55 Cancri e,0.7621189881865668,False,0.5239995654055677,1.319788156128233,0.4421294589150075,1.530972001004179,1.0791047307690647,False,0.0,0.0,F,0.06871537678446574,P,0.005820800610284423,0.0,2
Earth,False,TRAPPIST-1e,0.7621189881865668,False,1.7239243191552518,0.3346003576203483,1.0627366152508633,1.1280590791547453,1.1440454542786835,False,0.0,0.0,E,-0.5574877902567489,S,0.013507443527299304,0.0,2
Earth,False,TRAPPIST-1e,0.327377998750677,False,0.0,0.0,2.071528476416675,0.0,1.2262793907866665,True,0.0,0.0,F,0.06985067711445136,P,0.007283786264523831,0.0,0
Mars,True,TRAPPIST-1e,0.05916956055372249,False,0.0,0.0,0.0,0.0,0.0,True,1.7095112913514543,-1.0,F,0.07098374479731308,P,-0.9042001854905145,1.0,0
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1.7095112913514543,-1.0,E,-0.6446217412537576,P,-0.9042001854905145,1.0,0
Mars,True,TRAPPIST-1e,-2.112358119401392,False,0.0,0.0,0.0,0.0,0.0,True,1.7095112913514543,-1.0,F,0.07098374479731308,P,-0.9042001854905145,1.0,1
Earth,True,PSO J318.5-22,-0.8413786708007321,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.07365308011486374,S,-0.9042001854905145,1.0,4
Earth,False,55 Cancri e,0.7233549947541986,False,1.6876474822537453,0.2651645097780702,1.0739282543975717,1.2754115523761864,0.0,False,0.0,0.0,F,0.026279167948468955,S,0.0001916646366220607,0.0,2
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,E,-0.640715524725242,P,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,-0.5673458418343992,False,0.0,0.0,0.0,1.2691439659648167,1.7420559506031217,False,0.0,0.0,F,0.07324321722648085,P,0.015406673839142149,0.0,5
Mars,False,TRAPPIST-1e,0.7233549947541986,False,1.701587582048554,0.0,2.252883748145841,0.0,1.5134756414475885,False,0.0,0.0,F,0.027501150868981458,S,0.14093342632184228,0.0,2
Earth,True,PSO J318.5-22,-1.168756669551409,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.06786243106089612,P,-0.9042001854905145,1.0,4
Earth,True,TRAPPIST-1e,-0.8413786708007321,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.06642381675281953,P,-0.9042001854905145,1.0,4
Earth,False,TRAPPIST-1e,-0.40663768136484163,False,0.9332620561947168,1.0965838869128426,2.0288037672835997,0.0,0.0,True,0.0,0.0,F,0.07436963934683957,P,-0.0027117371091836913,0.0,5
Earth,True,PSO J318.5-22,0.05916956055372249,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.06355731964097454,P,-0.9042001854905145,1.0,0
Earth,True,TRAPPIST-1e,1.5450122775669934,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.07219995265848364,S,-0.9042001854905145,1.0,3
Earth,True,PSO J318.5-22,-0.9436014498499827,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.07075048087252177,S,-0.9042001854905145,1.0,4
Earth,False,TRAPPIST-1e,0.9436014498499827,False,1.0980095096213982,0.0,0.818036705164662,0.0,0.0,False,0.0,0.0,E,-0.5541282196241228,S,-0.3179992002930657,0.0,2
Earth,False,TRAPPIST-1e,0.7233549947541986,False,0.0,0.16730017881017414,1.3162627964925415,1.704737343875619,0.0,False,0.0,0.0,F,0.028720547580322255,S,0.040136047290517375,0.0,2
Mars,False,TRAPPIST-1e,0.7233549947541986,False,1.8601376666193468,0.0,1.2476575416896074,0.0,0.669141894960796,False,0.0,0.0,D,-0.9670526211993989,S,0.053762964260522246,0.0,2
Earth,False,TRAPPIST-1e,-0.2599226256946602,False,1.3306978655176267,0.0,0.0,1.5899089454077016,0.0,False,1.0,-1.0,G,-0.06930464640979447,S,-0.001931483359222154,0.0,5
Earth,False,TRAPPIST-1e,-0.06132164693542493,False,0.0,0.0,0.0,1.5790860964413354,0.0,False,1.0,-1.0,G,-0.06930464640979447,S,-0.03797275093622772,0.0,0
Earth,False,TRAPPIST-1e,0.8370717477664421,False,0.0,0.0,1.949124099306192,1.14161321239748,1.5887391566951565,False,0.0,0.0,G,-0.062129401361048386,P,0.03262911459843035,0.0,2
Earth,False,TRAPPIST-1e,0.17162185197602428,False,1.7851715637555472,0.3884589854590227,1.0951980670350379,0.0,0.0,False,0.0,0.0,E,-0.547467281494721,S,0.013507443527299304,0.0,0
Mars,True,TRAPPIST-1e,0.46995523774025116,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,F,0.03236332935267008,S,-0.9042001854905145,1.0,0
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.8042713380642079,0.0,2.0510086278149138,2.20834202516443,False,0.0,0.0,C,-0.9534951784876451,P,0.31806204867960647,0.0,0
Earth,False,TRAPPIST-1e,0.42375619846066165,False,0.0,0.0,0.22106472945750374,0.0,1.9234384772558573,False,0.0,0.0,F,0.07549386356898206,P,0.07818549613978479,0.0,0
Europa,True,TRAPPIST-1e,-0.40663768136484163,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,C,-0.9468342403582433,P,-0.9042001854905145,1.0,5
Europa,True,55 Cancri e,1.0110568229059989,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,C,-0.9468342403582433,P,-0.9042001854905145,1.0,2
Earth,True,TRAPPIST-1e,1.0759171058750592,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.060705013166997675,P,-0.9042001854905145,1.0,2
Earth,True,PSO J318.5-22,-0.40663768136484163,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,0.2826796207011802,S,-0.9042001854905145,1.0,5
Earth,False,55 Cancri e,0.6836788241553226,False,1.7574709046545778,0.0,0.0,0.0,0.778326556204762,False,0.0,0.0,F,0.033572489777671057,S,-0.003299846435366792,0.0,2
Earth,False,55 Cancri e,0.42375619846066165,False,2.1169218354705883,1.2739423185080674,0.0,0.0,0.0,False,0.0,0.0,F,0.034779117927677836,S,0.18685043959215272,0.0,0
Earth,False,TRAPPIST-1e,-0.06132164693542493,False,1.7006154419744544,1.2702194199435148,1.0951980670350379,0.0,0.18665241123894336,False,1.0,-1.0,F,0.07661589845337721,P,0.01087457393357511,0.0,0
Earth,False,TRAPPIST-1e,-0.7450004710907475,False,1.7157636186353817,1.5942754356677877,1.2780547209668403,0.0,1.7322782424007823,False,1.0,-1.0,F,0.07661589845337721,P,0.14093342632184228,0.0,4
Mars,False,TRAPPIST-1e,1.5450122775669934,False,2.264200245251779,0.0,1.998186180956196,0.0,1.6740232825485275,False,0.0,0.0,D,-0.9534951784876451,S,0.28041056663816016,0.0,3
Europa,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,B,-1.047921580446205,P,-0.9042001854905145,1.0,0
Earth,False,PSO J318.5-22,-0.1249578576538719,False,0.29583707248290936,1.9125789645331894,2.0141507419910476,0.0,1.9492005839322057,False,0.0,0.0,G,-0.0649887855476008,S,0.25880353540781276,0.0,5
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,F,0.03838391423951107,S,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,-0.1249578576538719,False,1.124089473669563,0.0,0.0,1.627921737477185,0.0,False,0.0,0.0,F,0.03958051847241652,S,0.0015258892141803316,0.0,5
Earth,False,55 Cancri e,0.46995523774025116,False,0.0,0.0,0.0,0.8840247249555756,1.731410987196846,False,0.0,0.0,G,0.2826796207011802,S,-0.012857882429207358,0.0,0
Earth,False,TRAPPIST-1e,-1.0524236872304857,False,1.3474752114845376,0.0,1.1339035624519076,1.678572498384797,0.0,False,0.0,0.0,E,-0.5376180718958539,S,0.04450658425807901,0.0,4
Europa,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,C,-0.9273013619549378,S,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,-0.3316849217849671,False,1.5105326339238678,0.918788005015163,0.0,1.7474951007005,1.6258930246856849,False,0.0,0.0,G,-0.062129401361048386,S,0.12650548350582871,0.0,5
Earth,False,TRAPPIST-1e,-0.19109023381881568,False,1.8238720708782301,0.6190842265212751,0.22106472945750374,0.0,0.3733048224778867,False,0.0,0.0,G,-0.060705013166997675,S,0.029724206436222624,0.0,5
Mars,False,TRAPPIST-1e,0.0,False,1.5464903022351302,0.0,2.1096277475490735,1.3665230018306787,0.0,False,1.0,-1.0,F,0.07996895193835134,P,0.08066144963855194,0.0,0
Mars,False,TRAPPIST-1e,-2.9048591809372173,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,F,0.07996895193835134,P,-0.9042001854905145,1.0,1
Earth,False,TRAPPIST-1e,-0.5673458418343992,False,0.0,0.6369711592540337,1.8104813504132309,1.5487512714852005,0.29583707248290936,False,1.0,-1.0,E,-0.6329816538257315,P,0.01298488676990888,0.0,5
Earth,False,TRAPPIST-1e,-0.5673458418343992,False,0.0,0.43246468858824433,0.5132964061160518,1.5781627421803757,1.4747158405873406,False,1.0,-1.0,E,-0.6329816538257315,P,0.013159293076754602,0.0,5
Earth,False,55 Cancri e,0.5587209665014499,False,0.0,1.8891111718626368,1.2279236817437833,2.3328828204892296,0.4824894837218527,False,1.7095112913514543,-1.0,A,-1.7938977107428782,P,0.40426976818078203,0.0,0
Europa,True,55 Cancri e,0.6014108277170099,False,0.0,0.0,0.0,0.0,0.0,True,1.7095112913514543,-1.0,A,-1.7938977107428782,P,-0.9042001854905145,1.0,0
Europa,False,55 Cancri e,-0.2599226256946602,False,0.9723570319314723,1.8853269084562017,0.0,1.4904598612590056,1.8013920691502292,False,1.7095112913514543,-1.0,A,-1.7938977107428782,P,0.22522421293453718,0.0,5
Europa,True,55 Cancri e,1.2279262301051308,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,D,-0.9468342403582433,S,-0.9042001854905145,1.0,2
Europa,True,TRAPPIST-1e,-0.6538345149474958,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,D,-0.9468342403582433,S,-0.9042001854905145,1.0,4
Earth,False,TRAPPIST-1e,0.7621189881865668,False,0.0,0.5557591642691969,2.2465462897329274,0.0,0.0,False,0.0,0.0,F,0.041966297165163494,S,0.06556644791573306,0.0,2
Mars,False,TRAPPIST-1e,0.05916956055372249,False,0.9573930430397399,0.0,2.2971374528237978,1.1335689800373285,0.0,True,0.0,0.0,F,0.08108231408392166,P,0.09854366974497791,0.0,0
Europa,False,55 Cancri e,0.327377998750677,False,0.0,2.1910827871718497,0.0,1.9888368303855681,2.26599586765136,False,1.0,-1.0,C,-0.9146378910766007,S,0.4275577686861098,0.0,0
Europa,True,55 Cancri e,0.5149221546039134,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,C,-0.9146378910766007,S,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,0.05916956055372249,False,0.0,0.9715715168743821,0.0,1.6264000915402193,0.0,False,0.0,0.0,G,0.2826796207011802,S,-0.0009623507048308692,0.0,0
Europa,False,55 Cancri e,0.05916956055372249,True,0.29583707248290936,1.851471250137958,0.0,1.5236065555548481,2.336866149261003,False,1.0,-1.0,B,-0.8841458698762817,S,0.3393041355893259,0.0,0
Europa,True,55 Cancri e,-0.6538345149474958,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,B,-0.8841458698762817,S,-0.9042001854905145,1.0,4
Earth,False,55 Cancri e,0.11633298232092336,False,1.166190735630381,0.6976291983663144,0.0,1.3428447474703886,1.677229064553691,False,0.0,0.0,G,-0.05786675752079685,P,0.0167716414175885,0.0,0
Europa,True,TRAPPIST-1e,0.11633298232092336,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,C,-0.9402494289028038,P,-0.9042001854905145,1.0,0
Europa,True,55 Cancri e,0.05916956055372249,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,C,-0.9402494289028038,P,-0.9042001854905145,1.0,0
Earth,False,TRAPPIST-1e,-0.19109023381881568,False,1.3876912853535066,1.6060671350599935,1.863675712538263,0.0,0.0,True,0.0,0.0,F,0.04434223756731823,S,0.08098113832459651,0.0,5
Europa,False,TRAPPIST-1e,1.2850896518723318,False,0.0,2.0746693470934208,0.0,1.4179028406221321,1.894474773321069,False,0.0,0.0,C,-0.9337390236889674,P,0.309928915445237,0.0,2
Mars,True,TRAPPIST-1e,0.7621189881865668,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,E,-0.6253502213176451,P,-0.9042001854905145,1.0,2
Mars,True,TRAPPIST-1e,-0.4850778453960866,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,F,0.08440954988116757,P,-0.9042001854905145,1.0,5
Europa,True,55 Cancri e,-0.2599226256946602,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,B,-1.0400824835887637,P,-0.9042001854905145,1.0,5
Europa,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,D,-1.0323486126892538,P,-0.9042001854905145,1.0,0
Europa,True,55 Cancri e,0.5587209665014499,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,B,-1.0323486126892538,P,-0.9042001854905145,1.0,0
Earth,True,PSO J318.5-22,0.5587209665014499,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.05928413764776655,S,-0.9042001854905145,1.0,0
Mars,False,TRAPPIST-1e,0.9436014498499827,False,1.7399603563067758,1.4538382144785238,1.502005705316457,0.0,0.0,True,0.0,0.0,F,0.04670842048653901,S,0.06639738309949743,0.0,2
Mars,False,TRAPPIST-1e,-0.1249578576538719,False,2.0085143248614545,0.16730017881017414,1.6734280820880485,0.17376534287144,0.0,False,0.0,0.0,F,0.04788787787088143,S,0.1358862780427305,0.0,5
Earth,True,PSO J318.5-22,-0.1249578576538719,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,G,-0.056452855630762584,P,-0.9042001854905145,1.0,5
Mars,False,TRAPPIST-1e,-0.19109023381881568,False,1.7783265562047619,0.8779792113819443,2.369110794863816,0.0,0.0,False,1.0,-1.0,F,0.04906492573897102,S,0.16937166055803865,0.0,5
Mars,True,TRAPPIST-1e,1.5450122775669934,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,F,0.04906492573897102,S,-0.9042001854905145,1.0,3
Europa,False,55 Cancri e,-0.4850778453960866,False,0.0,1.562185813865145,0.0,0.0,1.955698844810523,False,1.0,-1.0,B,-1.0247171801811672,P,0.14593468127347484,0.0,5
Europa,True,55 Cancri e,-0.6538345149474958,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,B,-1.0247171801811672,P,-0.9042001854905145,1.0,4
Earth,True,TRAPPIST-1e,0.05916956055372249,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.05363541856890893,P,-0.9042001854905145,1.0,0
Earth,False,PSO J318.5-22,-0.2599226256946602,False,0.0,0.5557591642691969,1.8115717069928787,0.8983537904952533,1.5774389319128554,True,0.0,0.0,E,-0.6215720783955979,P,-0.006078109705140089,0.0,5
Mars,False,TRAPPIST-1e,-0.19109023381881568,False,1.57434369659245,0.0,1.9498304760930798,0.0,1.7148414173639779,False,0.0,0.0,E,-0.5343720648254452,S,0.0899428887035389,0.0,5
Europa,False,TRAPPIST-1e,0.8000118064762451,False,0.0,1.7623907558751926,1.547453106202526,1.8425427675171595,1.921944238339374,False,0.0,0.0,B,-1.0097510210438096,P,0.2501850452315123,0.0,2
Mars,False,TRAPPIST-1e,0.11633298232092336,False,1.8115796876997903,0.0,1.0739282543975717,1.1959648293340936,1.0064890491274203,False,0.0,0.0,E,-0.6178185489571625,P,0.048607863000559956,0.0,0
Europa,False,55 Cancri e,-2.3375133391028178,False,0.0,0.0,0.0,0.0,0.0,True,1.0,-1.0,B,-0.8782364362159663,S,-0.9042001854905145,1.0,1
Europa,False,TRAPPIST-1e,0.7233549947541986,False,1.0064890491274203,1.8238431691120822,0.0,1.8926145296712922,1.019016075612779,False,1.0,-1.0,B,-0.8782364362159663,S,0.2327693608527583,0.0,2
Earth,True,55 Cancri e,1.7489576647661416,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,G,-0.0522318497114717,P,-0.9042001854905145,1.0,3
Earth,False,TRAPPIST-1e,0.46995523774025116,False,1.6986605694467625,1.2533883626355113,1.0265928122321035,0.0,1.1731854797572434,False,0.0,0.0,F,0.051411832165406464,S,0.019960152446558306,0.0,0
